id	db	name	hard_NO_EXCEPTION	soft_NO_EXCEPTION	hard_allow_glycosyl	soft_allow_glycosyl	hard_allow_nucleotide	soft_allow_nucleotide	hard_allow_methyl	soft_allow_methyl	hard_allow_lipid	soft_allow_lipid
PF18103.8	Pfam	Retroviral integrase C-terminal SH3 domain	True	False	False	False	False	False	False	False	False	False
PF18106.8	Pfam	Rolling Circle replication initiation protein N-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18112.8	Pfam	Autophagy receptor zinc finger-C2H2 domain	True	False	False	False	False	False	False	False	False	False
PF18119.7	Pfam	RIG-I receptor C-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18136.7	Pfam	DNA mitochondrial polymerase exonuclease domain	True	False	False	False	False	False	False	False	False	False
PF18141.8	Pfam	RNA helicase UPF1, 1B domain	True	False	False	False	False	False	False	False	False	False
PF18149.7	Pfam	N-terminal helicase PWI domain	True	False	False	False	False	False	False	False	False	False
PF18153.8	Pfam	Cap15, cyclic dinucleotide receptor domain	True	False	False	False	False	False	False	False	False	False
PF18165.7	Pfam	Predicted pPIWI-associating nuclease	True	False	False	False	False	False	False	False	False	False
PF18166.7	Pfam	Predicted pPIWI-associating nuclease	True	False	False	False	False	False	False	False	False	False
PF18182.7	Pfam	minimal CRISPR polymerase domain	True	False	False	False	False	False	False	False	False	False
PF18196.8	Pfam	Chromodomain helicase DNA-binding domain 1	True	False	False	False	False	False	False	False	False	False
PF18207.8	Pfam	Leukemia inhibitory factor receptor N-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18214.7	Pfam	STATa Immunoglobulin-like domain	True	False	False	False	False	False	False	False	False	False
PF18245.6	Pfam	5-3 exonuclease XRN1 DCP1-binding motif	True	False	False	False	False	False	False	False	False	False
PF18258.7	Pfam	Interleukin-4 inducing immunoglobulin-binding domain	True	False	False	False	False	False	False	False	False	False
PF18275.8	Pfam	His-Me finger endonuclease beta4-alpha2 domain	True	False	False	False	False	False	False	False	False	False
PF18278.8	Pfam	Receptor activator of the NF-KB cysteine-rich repeat domain 2	True	False	False	False	False	False	False	False	False	False
PF18279.7	Pfam	Werner helicase-interacting protein 1 ubiquitin-binding domain	True	False	False	False	False	False	False	False	False	False
PF18284.8	Pfam	DNA methylase N-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18305.7	Pfam	3' to 5' exonuclease C-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18311.8	Pfam	Exosome complex exonuclease Rrp40 N-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18319.8	Pfam	PriA DNA helicase Cys-rich region (CRR) domain	True	False	False	False	False	False	False	False	False	False
PF18320.7	Pfam	Csc2 Crispr	True	False	False	False	False	False	False	False	False	False
PF18332.8	Pfam	Exoribonuclease Xrn1 D1 domain	True	False	False	False	False	False	False	False	False	False
PF18334.8	Pfam	Exoribonuclease Xrn1 D2/D3 domain	True	False	False	False	False	False	False	False	False	False
PF18335.8	Pfam	ATP-dependent RecD-like DNA helicase SH3 domain	True	False	False	False	False	False	False	False	False	False
PF18338.8	Pfam	Lower baseplate protein N-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18343.8	Pfam	Dda helicase SH3 domain	True	False	False	False	False	False	False	False	False	False
PF18350.8	Pfam	Restriction endonuclease SH3 domain	True	False	False	False	False	False	False	False	False	False
PF18358.8	Pfam	Histone methyltransferase Tudor domain	True	False	False	False	False	False	False	False	False	False
PF18359.8	Pfam	Histone methyltransferase Tudor domain 1	True	False	False	False	False	False	False	False	False	False
PF18380.8	Pfam	Holliday junction resolvase Gen1 C-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18415.7	Pfam	Histidine kinase receptor ArcB trans-membrane domain	True	False	False	False	False	False	False	False	False	False
PF18422.7	Pfam	Tumor necrosis factor receptor member 16 trans-membrane domain	True	False	False	False	False	False	False	False	False	False
PF18452.8	Pfam	Immunoglobulin domain	True	False	False	False	False	False	False	False	False	False
PF18455.7	Pfam	Gamma-aminobutyric acid type B receptor subunit 2 coiled-coil domain	True	False	False	False	False	False	False	False	False	False
PF18458.7	Pfam	Xeroderma pigmentosum group B helicase damage recognition domain	True	False	False	False	False	False	False	False	False	False
PF18466.7	Pfam	Glutamate--tRNA ligase N-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18497.7	Pfam	Ribonuclease III N-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18510.7	Pfam	Nuclease domain	True	False	False	False	False	False	False	False	False	False
PF18516.8	Pfam	RuvC nuclease domain	True	False	False	False	False	False	False	False	False	False
PF18518.8	Pfam	TcA receptor binding domain	True	False	False	False	False	False	False	False	False	False
PF18541.8	Pfam	RuvC endonuclease subdomain 3	True	False	False	False	False	False	False	False	False	False
PF18558.9	Pfam	Methyltransferase, Helix-turn-helix domain	True	False	False	False	False	False	False	False	False	False
PF18561.8	Pfam	Endoribonuclease Regnase 1/ ZC3H12 C-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18567.7	Pfam	Toll/interleukin-1 receptor domain	True	False	False	False	False	False	False	False	False	False
PF18589.8	Pfam	Obesity receptor immunoglobulin like domain	True	False	False	False	False	False	False	False	False	False
PF18611.8	Pfam	IL-3 receptor alpha chain N-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18613.7	Pfam	Tyrosine kinase receptor A trans-membrane domain	True	False	False	False	False	False	False	False	False	False
PF18614.8	Pfam	RNase II-type exonuclease C-terminal S1 domain	True	False	False	False	False	False	False	False	False	False
PF18643.8	Pfam	BsaWI restriction endonuclease type 2	True	False	False	False	False	False	False	False	False	False
PF18644.8	Pfam	Phage integrase SAM-like domain	True	False	False	False	False	False	False	False	False	False
PF18667.7	Pfam	Baseplate upper protein immunoglobulin like domain	True	False	False	False	False	False	False	False	False	False
PF18668.7	Pfam	Tail spike TSP1/Gp66 receptor binding N-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18673.7	Pfam	interleukin receptor mimic protein A	True	False	False	False	False	False	False	False	False	False
PF18683.7	Pfam	Chitinase W immunoglobulin-like domain	True	False	False	False	False	False	False	False	False	False
PF18689.7	Pfam	Primase X	True	False	False	False	False	False	False	False	False	False
PF18697.8	Pfam	Murine leukemia virus (MLV) integrase (IN) C-terminal domain	True	False	False	False	False	False	False	False	False	False
PF18707.8	Pfam	Interleukin-2 receptor subunit beta N-terminal domain 1	True	False	False	False	False	False	False	False	False	False
PF18714.7	Pfam	DNA polymerase II intein Domain IV	True	False	False	False	False	False	False	False	False	False
PF18717.7	Pfam	CxC4 like cysteine cluster associated with KDZ transposases	True	False	False	False	False	False	False	False	False	False
PF18718.7	Pfam	CxC5 like cysteine cluster associated with KDZ transposases	True	False	False	False	False	False	False	False	False	False
PF18721.7	Pfam	CxC6 like cysteine cluster associated with KDZ transposases	True	False	False	False	False	False	False	False	False	False
PF18740.8	Pfam	EC042_2821-like Restriction Endonuclease-like domain	True	False	False	False	False	False	False	False	False	False
PF18755.7	Pfam	Restriction Enzyme Adenine Methylase Associated	True	False	False	False	False	False	False	False	False	False
PF18758.8	Pfam	Kyakuja-Dileera-Zisupton transposase	True	False	False	False	False	False	False	False	False	False
PF18759.8	Pfam	Plavaka transposase	True	False	False	False	False	False	False	False	False	False
PF18779.8	Pfam	Capping Ribonuclease inhibitor Leucine Rich Repeat	True	False	False	False	False	False	False	False	False	False
PF18780.7	Pfam	Homing endonuclease associated repeat	True	False	False	False	False	False	False	False	False	False
PF18802.7	Pfam	CxC1 like cysteine cluster associated with KDZ transposases	True	False	False	False	False	False	False	False	False	False
PF18803.7	Pfam	CxC2 like cysteine cluster associated with KDZ transposases	True	False	False	False	False	False	False	False	False	False
PF18804.7	Pfam	CxC3 like cysteine cluster associated with KDZ transposases	True	False	False	False	False	False	False	False	False	False
PF18809.7	Pfam	phage-Barnase-EndoU-ColicinE5/D-RelE like nuclease1	True	False	False	False	False	False	False	False	False	False
PF18810.7	Pfam	phage-Barnase-EndoU-ColicinE5/D-RelE like nuclease2	True	False	False	False	False	False	False	False	False	False
PF18812.7	Pfam	phage-Barnase-EndoU-ColicinE5/D-RelE like nuclease3	True	False	False	False	False	False	False	False	False	False
PF18813.7	Pfam	phage-Barnase-EndoU-ColicinE5/D-RelE like nuclease4	True	False	False	False	False	False	False	False	False	False
PF18814.7	Pfam	phage-Barnase-EndoU-ColicinE5/D-RelE like nuclease5	True	False	False	False	False	False	False	False	False	False
PF18861.8	Pfam	TM proximal of protein tyrosine phosphatase, receptor type J	True	False	False	False	False	False	False	False	False	False
PF18866.7	Pfam	CxC7 like cysteine cluster associated with KDZ transposases	True	False	False	False	False	False	False	False	False	False
PF18897.6	Pfam	Recombination directionality factor-like	True	False	False	False	False	False	False	False	False	False
PF18906.6	Pfam	Phage tail tube protein	True	False	False	False	False	False	False	False	False	False
PF18945.6	Pfam	EvpB/VC_A0108, tail sheath gpW/gp25-like domain	True	False	False	False	False	False	False	False	False	False
PF18965.6	Pfam	Outer capsid protein VP3-like	True	False	False	False	False	False	False	False	False	False
PF19021.6	Pfam	CRISPR system CMR subunit Cmr7 1	True	False	False	False	False	False	False	False	False	False
PF19065.7	Pfam	Minor capsid protein P8 central region	True	False	False	False	False	False	False	False	False	False
PF19066.6	Pfam	Minor capsid protein P9 transmembrane helices	True	False	False	False	False	False	False	False	False	False
PF19215.6	Pfam	Coronavirus replicase NSP15, uridylate-specific endoribonuclease	True	False	False	False	False	False	False	False	False	False
PF19222.6	Pfam	Nodavirus Vmethyltransferase	True	False	False	False	False	False	False	False	False	False
PF19223.6	Pfam	Chroparavirus methyltransferase	True	False	False	False	False	False	False	False	False	False
PF19238.6	Pfam	Radical SAM-like domain	True	False	False	False	False	False	False	False	False	False
PF19251.5	Pfam	Minor capsid protein P2, DUF5899	True	False	False	False	False	False	False	False	False	False
PF19259.5	Pfam	Ty3 transposon capsid-like protein	True	False	False	False	False	False	False	False	False	False
PF19285.5	Pfam	Neuromedin-U receptor 2, C-terminal	True	False	False	False	False	False	False	False	False	False
PF19303.6	Pfam	Anticodon binding domain of methionyl tRNA ligase	True	False	False	False	False	False	False	False	False	False
PF19306.6	Pfam	Large helicase-related protein, winged helix domain	True	False	False	False	False	False	False	False	False	False
PF19308.5	Pfam	CRISPR Cas6 N-terminal domain	True	False	False	False	False	False	False	False	False	False
PF19330.5	Pfam	Delta and Notch-like EGF-related receptor C-terminus	True	False	False	False	False	False	False	False	False	False
PF19580.6	Pfam	Endonuclease/Exonuclease/phosphatase family	True	False	False	False	False	False	False	False	False	False
PF19587.5	Pfam	Uncharacterised methyltransferase family (DUF6094)	True	False	False	False	False	False	False	False	False	False
PF19725.5	Pfam	DNA-directed RNA polymerase III subunit RPC5 C-terminal	True	False	False	False	False	False	False	False	False	False
PF19778.6	Pfam	Endonuclease domain	True	False	False	False	False	False	False	False	False	False
PF19821.6	Pfam	Phage capsid protein	True	False	False	False	False	False	False	False	False	False
PF19833.5	Pfam	ATP-dependent DNA helicase RecG, domain 3, C-terminal	True	False	False	False	False	False	False	False	False	False
PF19835.6	Pfam	Putative endonuclease segE, GIY-YIG domain	True	False	False	False	False	False	False	False	False	False
PF19864.6	Pfam	Radical SAM proteins, N-terminal	True	False	False	False	False	False	False	False	False	False
PF20036.6	Pfam	Major capsid protein 13-like	True	False	False	False	False	False	False	False	False	False
PF20141.5	Pfam	Brassinosteroid receptor island domain	True	False	False	False	False	False	False	False	False	False
PF20167.4	Pfam	Putative plant transposon protein	True	False	False	False	False	False	False	False	False	False
PF20195.5	Pfam	Phage tail protein N-terminal domain	True	False	False	False	False	False	False	False	False	False
PF20199.5	Pfam	Replication initiator protein, pSAM2	True	False	False	False	False	False	False	False	False	False
PF20257.4	Pfam	SAM hydroxide adenosyltransferase C-terminal domain	True	False	False	False	False	False	False	False	False	False
PF20258.5	Pfam	Aminomethyltransferase beta-barrel domain	True	False	False	False	False	False	False	False	False	False
PF20260.5	Pfam	RNA methyltransferase PUA domain	True	False	False	False	False	False	False	False	False	False
PF20286.4	Pfam	Divergent Family B DNA polymerase	True	False	False	False	False	False	False	False	False	False
