id	db	name	category_L1	category_L2	category_L3
phrog_375	PHROG	Phd-like antitoxin	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_3895	PHROG	ADP-ribosyltransferase exoenzyme toxin	Toxin-antitoxin systems	Toxin	
phrog_4052	PHROG	PAGK virulence factor	Virulence & host interaction	Virulence factor	
phrog_432	PHROG	Hsp20 heat shock protein	Stress response & homeostasis	Heat-shock response	
phrog_4399	PHROG	ribonuclease toxin of AT system	Toxin-antitoxin systems	Toxin	
phrog_4452	PHROG	anti-restriction nuclease	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_4681	PHROG	antitoxin from a toxin-antitoxin system	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_4692	PHROG	antitoxin from a toxin-antitoxin system	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_497	PHROG	toxin-antitoxin system HicB-like	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_5232	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_577	PHROG	Doc-like toxin	Toxin-antitoxin systems	Toxin	
phrog_5985	PHROG	cytolethal distending toxin B subunit	Toxin-antitoxin systems	Toxin	
phrog_6271	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_62727	PHROG	plasmid antitoxin with HTH domain	Toxin-antitoxin systems	Antitoxin	
phrog_62727	PHROG	plasmid antitoxin with HTH domain	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_6287	PHROG	BstA abortive infection system, replication inhibitor	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_6494	PHROG	antitoxin from a toxin-antitoxin system	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_6561	PHROG	cytolethal distending toxin C subunit	Toxin-antitoxin systems	Toxin	
phrog_6929	PHROG	universal stress protein	Stress response & homeostasis	General stress response	
phrog_70786	PHROG	CRISPR/Cas system associated	Defense & anti-defense systems	CRISPR-Cas system	
phrog_7245	PHROG	anti-restriction protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_7251	PHROG	RelE-like toxin	Toxin-antitoxin systems	Toxin	
phrog_729	PHROG	cold shock protein	Stress response & homeostasis	Cold-shock response	
phrog_8245	PHROG	HicB-like antitoxin	Toxin-antitoxin systems	Antitoxin	
phrog_8245	PHROG	HicB-like antitoxin	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_8458	PHROG	flagellar protein	Motility & cell-surface dynamics	Flagellar assembly / function	
phrog_851	PHROG	Shiga toxin subunit B	Toxin-antitoxin systems	Toxin	
phrog_866	PHROG	Shiga toxin subunit A	Toxin-antitoxin systems	Toxin	
phrog_8786	PHROG	type I-E anti-CRISPR protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
phrog_8887	PHROG	toxin	Toxin-antitoxin systems	Toxin	
phrog_8945	PHROG	stringent starvation protein Sspb-like	Stress response & homeostasis	Stringent response	
phrog_9137	PHROG	cytolethal distending toxin A subunit	Toxin-antitoxin systems	Toxin	
phrog_9151	PHROG	HicB-like antitoxin	Toxin-antitoxin systems	Antitoxin	
phrog_9151	PHROG	HicB-like antitoxin	Toxin-antitoxin systems	Toxin-antitoxin module	
phrog_9769	PHROG	type I-F anti-CRISPR protein	Defense & anti-defense systems	Anti-CRISPR / anti-defense protein	
