id	db	name	category_L1	category_L2	category_L3
HMMsoil1018	FOAM	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil10182	FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil1019	FOAM	kinE; two-component system, sporulation sensor kinase E [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil101902	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil101903	FOAM	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil101907	FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]; cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil101910	FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil101919	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil101928	FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil101930	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil101933	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil101994	FOAM	pleC; two-component system, cell cycle sensor histidine kinase PleC [EC:2.7.13.3]; divJ; two-component system, cell cycle sensor histidine kinase DivJ [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102002	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102034	FOAM	sasA; two-component system, OmpR family, clock-associated histidine kinase SasA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102038	FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102049	FOAM	resE; two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102050	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102070	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102070	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil10215	FOAM	kinE; two-component system, sporulation sensor kinase E [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil10217	FOAM	Response to osmotic stress	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102175	FOAM	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102177	FOAM	K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil10218	FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102180	FOAM	glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102185	FOAM	torS; two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102193	FOAM	yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102197	FOAM	dcuS; two-component system, CitB family, sensor histidine kinase DcuS [EC:2.7.13.3]; yufL, malK; two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]; dctS; two-component system, LuxR family, sensor histidine kinase DctS [EC:2.7.13.3]; K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102199	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102199	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil102201	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102201	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil102202	FOAM	rstB; two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]; K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]; phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102213	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102242	FOAM	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]; uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102247	FOAM	spoIIAB; stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]	Transcriptional regulation	Sigma factor	
HMMsoil102251	FOAM	tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102252	FOAM	rsbW; serine/threonine-protein kinase RsbW [EC:2.7.11.1]; spoIIAB; stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]; E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]	Transcriptional regulation	Sigma factor	
HMMsoil102255	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102261	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102264	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102273	FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102275	FOAM	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102277	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102281	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102281	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil102291	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102295	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102300	FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102308	FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102313	FOAM	K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102317	FOAM	torS; two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102319	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102327	FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102391	FOAM	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102391	FOAM	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	Transcriptional regulation	General regulator	
HMMsoil102425	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102425	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil102429	FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102433	FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102440	FOAM	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102456	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102477	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102518	FOAM	basS; two-component system, OmpR family, sensor histidine kinase BasS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102523	FOAM	rpfC; two-component system, sensor histidine kinase RpfC [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102529	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102529	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil102548	FOAM	K02480; two-component system, NarL family, sensor kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102555	FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil102555	FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	Transcriptional regulation	General regulator	
HMMsoil102559	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil1026	FOAM	yxdK; two-component system, OmpR family, sensor histidine kinase YxdK [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
HMMsoil10262	FOAM	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
