id	db	name	metabolic_paths	total_paths	path_source	metabolic_ratio	VL-score	AMG_weight	amg_level
HMMsoil121158	FOAM	hyuB; N-methylhydantoinase B [EC:3.5.2.14]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil29422	FOAM	mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil1660	FOAM	frhA; coenzyme F420 hydrogenase subunit alpha [EC:1.12.98.1]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil14928	FOAM	mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil66081	FOAM	frhA; coenzyme F420 hydrogenase subunit alpha [EC:1.12.98.1]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil33368	FOAM	mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil30063	FOAM	hyuB; N-methylhydantoinase B [EC:3.5.2.14]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil65923	FOAM	frhA; coenzyme F420 hydrogenase subunit alpha [EC:1.12.98.1]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil116485	FOAM	mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil126467	FOAM	mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil120877	FOAM	hyuB; N-methylhydantoinase B [EC:3.5.2.14]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil79723	FOAM	mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil30375	FOAM	mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil95501	FOAM	hyuB; N-methylhydantoinase B [EC:3.5.2.14]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil32818	FOAM	mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil66958	FOAM	hyuB; N-methylhydantoinase B [EC:3.5.2.14]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil15919	FOAM	rlmM; 23S rRNA (cytidine2498-2'-O)-methyltransferase [EC:2.1.1.186]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil74845	FOAM	hyuB; N-methylhydantoinase B [EC:3.5.2.14]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil38088	FOAM	frhA; coenzyme F420 hydrogenase subunit alpha [EC:1.12.98.1]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil44882	FOAM	frhA; coenzyme F420 hydrogenase subunit alpha [EC:1.12.98.1]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil47812	FOAM	hyuB; N-methylhydantoinase B [EC:3.5.2.14]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil88485	FOAM	hyuB; N-methylhydantoinase B [EC:3.5.2.14]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil1175	FOAM	mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil117951	FOAM	hyuB; N-methylhydantoinase B [EC:3.5.2.14]	2.0	2.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil111533	FOAM	ulaA, sgaT; ascorbate PTS system EIIC component	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil10011	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil124481	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil55986	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil127728	FOAM	lacD; tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil2708	FOAM	adc; acetoacetate decarboxylase [EC:4.1.1.4]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil41961	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil39661	FOAM	ulaA, sgaT; ascorbate PTS system EIIC component	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil93973	FOAM	ulaA, sgaT; ascorbate PTS system EIIC component	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil36507	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil80795	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil100327	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil96561	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil109279	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil104884	FOAM	E2.7.3.3; arginine kinase [EC:2.7.3.3]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil131771	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil20836	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil22739	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil93750	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil112196	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil55284	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil2099	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil69599	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil2499	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil86360	FOAM	ulaA, sgaT; ascorbate PTS system EIIC component	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil123521	FOAM	adc; acetoacetate decarboxylase [EC:4.1.1.4]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil20078	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil41829	FOAM	STAR2, fetB; UDP-glucose/iron transport system permease protein	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil112736	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil86931	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil37582	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil35238	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil20159	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil61220	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil59567	FOAM	adc; acetoacetate decarboxylase [EC:4.1.1.4]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil43007	FOAM	E2.7.3.3; arginine kinase [EC:2.7.3.3]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil60950	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil94988	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil35863	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil123234	FOAM	STAR2, fetB; UDP-glucose/iron transport system permease protein	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil80474	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil811	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil51761	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil99609	FOAM	nupG; MFS transporter, NHS family, nucleoside permease	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil134060	FOAM	E2.7.3.3; arginine kinase [EC:2.7.3.3]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil68067	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil123095	FOAM	STAR2, fetB; UDP-glucose/iron transport system permease protein	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil68016	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil102772	FOAM	lacD; tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil22724	FOAM	lacD; tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil69089	FOAM	nrfA; nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil123344	FOAM	ABC.GLC.S; glucose/arabinose transport system substrate-binding protein	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil77937	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil109899	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil134398	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil25503	FOAM	lacD; tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil83190	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil75812	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil61256	FOAM	nrfA; nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil37776	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil19187	FOAM	E2.7.3.3; arginine kinase [EC:2.7.3.3]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil54824	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil51077	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil122788	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil43810	FOAM	nrfA; nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil84655	FOAM	mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil99735	FOAM	E3.1.1.20; tannase [EC:3.1.1.20]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil35411	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil37235	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil86946	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil12222	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil44171	FOAM	nrfA; nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil137500	FOAM	argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35] [EC:2.3.1.1]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil84172	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil129601	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil33835	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil34976	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil134936	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil45957	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil56529	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil120322	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil121180	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil29221	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil114677	FOAM	NAGS; N-acetylglutamate synthase [EC:2.3.1.1]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil103935	FOAM	ulaA, sgaT; ascorbate PTS system EIIC component	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil21937	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil99490	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil33166	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil22795	FOAM	lacD; tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil8232	FOAM	adc; acetoacetate decarboxylase [EC:4.1.1.4]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil10756	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil60296	FOAM	E2.7.3.3; arginine kinase [EC:2.7.3.3]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil61970	FOAM	STAR2, fetB; UDP-glucose/iron transport system permease protein	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil32189	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil38307	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil98397	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil35040	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil47032	FOAM	lacD; tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil101661	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil100521	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil97152	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil75287	FOAM	E2.7.3.3; arginine kinase [EC:2.7.3.3]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil67741	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil46889	FOAM	nrfA; nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil91558	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil32956	FOAM	lacD; tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil3304	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil121980	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil97926	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil12594	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil121984	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil21863	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil4933	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil32221	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil44396	FOAM	nupG; MFS transporter, NHS family, nucleoside permease	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil57763	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil75281	FOAM	adc; acetoacetate decarboxylase [EC:4.1.1.4]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil49076	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil70264	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil32046	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil23644	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil12656	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil81459	FOAM	natC; neutral amino acid transport system permease protein	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil33504	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil58444	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil66694	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil2228	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil78532	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil56760	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil78520	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil30355	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil116649	FOAM	natC; neutral amino acid transport system permease protein	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil62002	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil73341	FOAM	E2.7.3.3; arginine kinase [EC:2.7.3.3]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil118890	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil9441	FOAM	fgd2; F420-dependent hydroxymycolic acid dehydrogenase [EC:1.1.98.-]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil45122	FOAM	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil126201	FOAM	ulaA, sgaT; ascorbate PTS system EIIC component	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil81996	FOAM	STAR2, fetB; UDP-glucose/iron transport system permease protein	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
HMMsoil34826	FOAM	nrfA; nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	1.0	1.0	FOAM	1.0	0.301029996	0.9752925421751925	very high
