id	db	name	filter_essential	filter_glucan	filter_lipid	filter_methyl	filter_nucleotide
K04259	KEGG	PTGER2; prostaglandin E receptor 2	True	False	False	False	False
K04260	KEGG	PTGER3; prostaglandin E receptor 3	True	False	False	False	False
K04261	KEGG	PTGER4; prostaglandin E receptor 4	True	False	False	False	False
K04262	KEGG	PTGFR; prostaglandin F receptor	True	False	False	False	False
K04263	KEGG	PTGIR; prostacyclin receptor	True	False	False	False	False
K04264	KEGG	TBXA2R; thromboxane A2 receptor	True	False	False	False	False
K04265	KEGG	ADORA1; adenosine receptor A1	True	False	False	False	False
K04266	KEGG	ADORA2A, ADOR; adenosine receptor A2a	True	False	False	False	False
K04267	KEGG	ADORA2B; adenosine receptor A2b	True	False	False	False	False
K04268	KEGG	ADORA3; adenosine receptor A3	True	False	False	False	False
K04273	KEGG	LPAR6, P2RY5; lysophosphatidic acid receptor 6	True	False	False	False	False
K04275	KEGG	LPAR4, GPR23; lysophosphatidic acid receptor 4	True	False	False	False	False
K04276	KEGG	CXCR8, GPR35; C-X-C chemokine receptor type 8	True	False	False	False	False
K04277	KEGG	CNR1; cannabinoid receptor 1	True	False	False	False	False
K04278	KEGG	CNR2; cannabinoid receptor 2	True	False	False	False	False
K04279	KEGG	PTAFR; platelet-activating factor receptor	True	False	False	False	False
K04280	KEGG	GNRHR; gonadotropin-releasing hormone receptor	True	False	False	False	False
K04282	KEGG	TRHR; thyrotropin-releasing hormone receptor	True	False	False	False	False
K04284	KEGG	GHSR; growth hormone secretagogue receptor	True	False	False	False	False
K04285	KEGG	MTNR1A; melatonin receptor type 1A	True	False	False	False	False
K04286	KEGG	MTNR1B; melatonin receptor type 1B	True	False	False	False	False
K04287	KEGG	GPR50; G protein-coupled receptor 50	True	False	False	False	False
K04288	KEGG	S1PR1, EDG1, CD363; sphingosine 1-phosphate receptor 1	True	False	False	False	False
K04289	KEGG	LPAR1, EDG2; lysophosphatidic acid receptor 1	True	False	False	False	False
K04290	KEGG	S1PR3, EDG3; sphingosine 1-phosphate receptor 3	True	False	False	False	False
K04291	KEGG	LPAR2, EDG4; lysophosphatidic acid receptor 2	True	False	False	False	False
K04292	KEGG	S1PR2, EDG5; sphingosine 1-phosphate receptor 2	True	False	False	False	False
K04293	KEGG	S1PR4, EDG6; sphingosine 1-phosphate receptor 4	True	False	False	False	False
K04294	KEGG	LPAR3, EDG7; lysophosphatidic acid receptor 3	True	False	False	False	False
K04295	KEGG	S1PR5, EDG8; sphingosine 1-phosphate receptor 5	True	False	False	False	False
K04296	KEGG	LTB4R1; leukotriene B4 receptor 1	True	False	False	False	False
K04297	KEGG	LTB4R2; leukotriene B4 receptor 2	True	False	False	False	False
K04300	KEGG	SREB3, GPR173; super conserved receptor expressed in brain 3	True	False	False	False	False
K04301	KEGG	SREB1, GPR27; super conserved receptor expressed in brain 1	True	False	False	False	False
K04302	KEGG	SREB2, GPR85; super conserved receptor expressed in brain 2	True	False	False	False	False
K04304	KEGG	CXCR7, ACKR3, RDC1; C-X-C chemokine receptor type 7 (atypical chemokine receptor 3)	True	False	False	False	False
K04306	KEGG	RXFP1, LGR7; relaxin family peptide receptor 1	True	False	False	False	False
K04307	KEGG	RXFP2, LGR8; relaxin family peptide receptor 2	True	False	False	False	False
K04308	KEGG	LGR5, GPR49; leucine-rich repeat-containing G protein-coupled receptor 5	True	False	False	False	False
K04309	KEGG	LGR4, GPR48; leucine-rich repeat-containing G protein-coupled receptor 4	True	False	False	False	False
K04310	KEGG	GPR1; G protein-coupled receptor 1	True	False	False	False	False
K04311	KEGG	GPR3; G protein-coupled receptor 3	True	False	False	False	False
K04312	KEGG	GPR4; G protein-coupled receptor 4	True	False	False	False	False
K04313	KEGG	GPR6; G protein-coupled receptor 6	True	False	False	False	False
K04314	KEGG	PRLHR, GPR10; prolactin releasing hormone receptor	True	False	False	False	False
K04315	KEGG	GPR12; G protein-coupled receptor 12	True	False	False	False	False
K04316	KEGG	GPR19; G protein-coupled receptor 19	True	False	False	False	False
K04317	KEGG	GPR20; G protein-coupled receptor 20	True	False	False	False	False
K04318	KEGG	GPR21; G protein-coupled receptor 21	True	False	False	False	False
K04319	KEGG	GPR22; G protein-coupled receptor 22	True	False	False	False	False
K04320	KEGG	MCHR1; melanin-concentrating hormone receptor 1	True	False	False	False	False
K04321	KEGG	GPR63; G protein-coupled receptor 63	True	False	False	False	False
K04322	KEGG	CYSLTR1; cysteinyl leukotriene receptor 1	True	False	False	False	False
K04323	KEGG	CYSLTR2; cysteinyl leukotriene receptor 2	True	False	False	False	False
K04324	KEGG	MAS1L; Mas-related G-protein coupled receptor MRG	True	False	False	False	False
K04325	KEGG	FFAR1, GPR40; free fatty acid receptor 1	True	False	False	False	False
K04326	KEGG	FFAR3, GPR41; free fatty acid receptor 3	True	False	False	False	False
K04328	KEGG	FFAR2, GPR43; free fatty acid receptor 2	True	False	False	False	False
K04332	KEGG	PTGDR; prostaglandin D2 receptor	True	False	False	False	False
K04360	KEGG	NTRK2, TRKB; neurotrophic tyrosine kinase receptor type 2 [EC:2.7.10.1]	True	False	False	False	False
K04361	KEGG	EGFR, ERBB1; epidermal growth factor receptor [EC:2.7.10.1]	True	False	False	False	False
K04362	KEGG	FGFR1, CD331; fibroblast growth factor receptor 1 [EC:2.7.10.1]	True	False	False	False	False
K04363	KEGG	PDGFRA, CD140A; platelet-derived growth factor receptor alpha [EC:2.7.10.1]	True	False	False	False	False
K04364	KEGG	GRB2; growth factor receptor-bound protein 2	True	False	False	False	False
K04386	KEGG	IL1R1, CD121a; interleukin 1 receptor type I	True	False	False	False	False
K04387	KEGG	IL1R2, CD121b; interleukin 1 receptor type II	True	False	False	False	False
K04388	KEGG	TGFBR2; TGF-beta receptor type-2 [EC:2.7.11.30]	True	False	False	False	False
K04390	KEGG	TNFRSF6, FAS, CD95; tumor necrosis factor receptor superfamily member 6	True	False	False	False	False
K04458	KEGG	PTPRR; receptor-type tyrosine-protein phosphatase R [EC:3.1.3.48]	True	False	False	False	False
K04462	KEGG	MECOM, EVI1, PRDM3; [histone H3]-lysine9 N-methyltransferase (ecotropic virus integration site 1 protein) [EC:2.1.1.367]	True	False	False	False	False
K04465	KEGG	NR4A1, HMR; nuclear receptor subfamily 4 group A member 1	True	False	False	False	False
K04480	KEGG	mtaB; methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase [EC:2.1.1.90]	True	False	False	False	False
K04504	KEGG	NR1C2, PPARD; peroxisome proliferator-activated receptor delta	True	False	False	False	False
K04527	KEGG	INSR, CD220; insulin receptor [EC:2.7.10.1]	True	False	False	False	False
K04550	KEGG	LRP1, CD91; low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)	True	False	False	False	False
K04576	KEGG	CALCR; calcitonin receptor	True	False	False	False	False
K04577	KEGG	CALCRL; calcitonin receptor-like	True	False	False	False	False
K04578	KEGG	CRHR1; corticotropin releasing hormone receptor 1	True	False	False	False	False
K04579	KEGG	CRHR2; corticotropin releasing hormone receptor 2	True	False	False	False	False
K04580	KEGG	GIPR; gastric inhibitory polypeptide receptor	True	False	False	False	False
K04581	KEGG	GLP1R; glucagon-like peptide 1 receptor	True	False	False	False	False
K04582	KEGG	GLP2R; glucagon-like peptide 2 receptor	True	False	False	False	False
K04583	KEGG	GCGR; glucagon receptor	True	False	False	False	False
K04584	KEGG	GHRHR; growth hormone releasing hormone receptor	True	False	False	False	False
K04585	KEGG	PTH1R, PTHR1; parathyroid hormone receptor 1	True	False	False	False	False
K04586	KEGG	PTHR2; parathyroid hormone receptor 2	True	False	False	False	False
K04587	KEGG	ADCYAP1R1, PACAPRI; pituitary adenylate cyclase-activating polypeptide type I receptor	True	False	False	False	False
K04588	KEGG	SCTR; secretin receptor	True	False	False	False	False
K04589	KEGG	VIPR1; vasoactive intestinal peptide receptor 1	True	False	False	False	False
K04590	KEGG	VIPR2; vasoactive intestinal peptide receptor 2	True	False	False	False	False
K04591	KEGG	ADGRE1, EMR1; adhesion G protein-coupled receptor E1	True	False	False	False	False
K04592	KEGG	ADGRL1, LPHN1; adhesion G protein-coupled receptor L1	True	False	False	False	False
K04593	KEGG	ADGRL2, LPHN2; adhesion G protein-coupled receptor L2	True	False	False	False	False
K04594	KEGG	ADGRL3, LPHN3; adhesion G protein-coupled receptor L3	True	False	False	False	False
K04595	KEGG	ADGRL4, ELTD1; adhesion G protein-coupled receptor L4	True	False	False	False	False
K04596	KEGG	ADGRB1, BAI1; adhesion G protein-coupled receptor B1	True	False	False	False	False
K04597	KEGG	ADGRB2, BAI2; adhesion G protein-coupled receptor B2	True	False	False	False	False
K04598	KEGG	ADGRB3, BAI3; adhesion G protein-coupled receptor B3	True	False	False	False	False
K04599	KEGG	MTH; G protein-coupled receptor Mth (Methuselah protein)	True	False	False	False	False
K04600	KEGG	CELSR1; cadherin EGF LAG seven-pass G-type receptor 1	True	False	False	False	False
K04601	KEGG	CELSR2; cadherin EGF LAG seven-pass G-type receptor 2	True	False	False	False	False
K04602	KEGG	CELSR3; cadherin EGF LAG seven-pass G-type receptor 3	True	False	False	False	False
K04603	KEGG	GRM1; metabotropic glutamate receptor 1	True	False	False	False	False
K04604	KEGG	GRM5; metabotropic glutamate receptor 5	True	False	False	False	False
K04605	KEGG	GRM2; metabotropic glutamate receptor 2	True	False	False	False	False
K04606	KEGG	GRM3; metabotropic glutamate receptor 3	True	False	False	False	False
K04607	KEGG	GRM4; metabotropic glutamate receptor 4	True	False	False	False	False
K04608	KEGG	GRM6; metabotropic glutamate receptor 6	True	False	False	False	False
K04609	KEGG	GRM7; metabotropic glutamate receptor 7	True	False	False	False	False
K04610	KEGG	GRM8; metabotropic glutamate receptor 8	True	False	False	False	False
K04611	KEGG	MXR; metabotropic X receptor	True	False	False	False	False
K04612	KEGG	CASR; calcium-sensing receptor	True	False	False	False	False
K04613	KEGG	V2R; vomeronasal 2 receptor	True	False	False	False	False
K04614	KEGG	V1R; vomeronasal 1 receptor	True	False	False	False	False
K04615	KEGG	GABBR; gamma-aminobutyric acid type B receptor	True	False	False	False	False
K04617	KEGG	GPR156, GABABL; gamma-aminobutyric acid type B receptor-like	True	False	False	False	False
K04619	KEGG	GPRC5B; G protein-coupled receptor family C group 5 member B	True	False	False	False	False
K04620	KEGG	GPRC5C; G protein-coupled receptor family C group 5 member C	True	False	False	False	False
K04621	KEGG	GPRC5D; G protein-coupled receptor family C group 5 member D	True	False	False	False	False
K04622	KEGG	GPRC6A; G protein-coupled receptor family C group 6 member A	True	False	False	False	False
K04624	KEGG	TAS1R1; taste receptor type 1 member 1	True	False	False	False	False
K04625	KEGG	TAS1R2; taste receptor type 1 member 2	True	False	False	False	False
K04626	KEGG	TAS1R3; taste receptor type 1 member 3	True	False	False	False	False
K04627	KEGG	STE3; pheromone a factor receptor	True	False	False	False	False
K04629	KEGG	CARN; cAMP receptor	True	False	False	False	False
K04650	KEGG	NCOR1, N-CoR; nuclear receptor co-repressor 1	True	False	False	False	False
K04669	KEGG	TGFBRX; TGF-beta receptor, other	True	False	False	False	False
K04670	KEGG	ACVR2A; activin receptor type-2A [EC:2.7.11.30]	True	False	False	False	False
K04671	KEGG	BMPR2; bone morphogenetic protein receptor type-2 [EC:2.7.11.30]	True	False	False	False	False
K04672	KEGG	AMHR2; anti-mullerian hormone receptor type-2 [EC:2.7.11.30]	True	False	False	False	False
K04673	KEGG	BMPR1A, ALK3, CD292; bone morphogenetic protein receptor type-1A [EC:2.7.11.30]	True	False	False	False	False
K04674	KEGG	TGFBR1, ALK5; TGF-beta receptor type-1 [EC:2.7.11.30]	True	False	False	False	False
K04675	KEGG	ACVR1, ALK2; activin receptor type-1 [EC:2.7.11.30]	True	False	False	False	False
K04722	KEGG	TNFRSF10A_B, TRAILR1_2, DR4_5, CD261_2; tumor necrosis factor receptor superfamily member 10A/B	True	False	False	False	False
K04723	KEGG	IL1RAP; interleukin 1 receptor accessory protein	True	False	False	False	False
K04730	KEGG	IRAK1; interleukin-1 receptor-associated kinase 1 [EC:2.7.11.1]	True	False	False	False	False
K04731	KEGG	IRAK2; interleukin-1 receptor-associated kinase 2 [EC:2.7.11.1]	True	False	False	False	False
K04732	KEGG	IRAK3; interleukin-1 receptor-associated kinase 3 [EC:2.7.11.1]	True	False	False	False	False
K04733	KEGG	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	True	False	False	False	False
K04737	KEGG	IL3RA, CD123; interleukin 3 receptor alpha	True	False	False	False	False
K04738	KEGG	CSF2RB, IL3RB, CD131; cytokine receptor common subunit beta	True	False	False	False	False
K04799	KEGG	FEN1, RAD2; flap endonuclease-1 [EC:3.1.-.-]	True	False	False	False	False
K04803	KEGG	CHRNA1; nicotinic acetylcholine receptor alpha-1	True	False	False	False	False
K04804	KEGG	CHRNA2; nicotinic acetylcholine receptor alpha-2	True	False	False	False	False
K04805	KEGG	CHRNA3; nicotinic acetylcholine receptor alpha-3	True	False	False	False	False
K04806	KEGG	CHRNA4; nicotinic acetylcholine receptor alpha-4	True	False	False	False	False
K04807	KEGG	CHRNA5; nicotinic acetylcholine receptor alpha-5	True	False	False	False	False
K04808	KEGG	CHRNA6; nicotinic acetylcholine receptor alpha-6	True	False	False	False	False
K04809	KEGG	CHRNA7; nicotinic acetylcholine receptor alpha-7	True	False	False	False	False
K04810	KEGG	CHRNA9; nicotinic acetylcholine receptor alpha-9	True	False	False	False	False
K04811	KEGG	CHRNA10; nicotinic acetylcholine receptor alpha-10	True	False	False	False	False
K04812	KEGG	CHRNB1; nicotinic acetylcholine receptor beta-1	True	False	False	False	False
K04813	KEGG	CHRNB2; nicotinic acetylcholine receptor beta-2	True	False	False	False	False
K04814	KEGG	CHRNB3; nicotinic acetylcholine receptor beta-3	True	False	False	False	False
K04815	KEGG	CHRNB4; nicotinic acetylcholine receptor beta-4	True	False	False	False	False
K04816	KEGG	CHRND; nicotinic acetylcholine receptor delta	True	False	False	False	False
K04817	KEGG	CHRNE; nicotinic acetylcholine receptor epsilon	True	False	False	False	False
K04818	KEGG	CHRNG; nicotinic acetylcholine receptor gamma	True	False	False	False	False
K04819	KEGG	HTR3; 5-hydroxytryptamine receptor 3	True	False	False	False	False
K04958	KEGG	ITPR1; inositol 1,4,5-triphosphate receptor type 1	True	False	False	False	False
K04959	KEGG	ITPR2; inositol 1,4,5-triphosphate receptor type 2	True	False	False	False	False
K04960	KEGG	ITPR3; inositol 1,4,5-triphosphate receptor type 3	True	False	False	False	False
K04961	KEGG	RYR1; ryanodine receptor 1	True	False	False	False	False
K04962	KEGG	RYR2; ryanodine receptor 2	True	False	False	False	False
K04963	KEGG	RYR3; ryanodine receptor 3	True	False	False	False	False
K04964	KEGG	TRPC1; transient receptor potential cation channel subfamily C member 1	True	False	False	False	False
K04965	KEGG	TRPC2; transient receptor potential cation channel subfamily C member 2	True	False	False	False	False
K04966	KEGG	TRPC3; transient receptor potential cation channel subfamily C member 3	True	False	False	False	False
K04967	KEGG	TRPC4; transient receptor potential cation channel subfamily C member 4	True	False	False	False	False
K04968	KEGG	TRPC5; transient receptor potential cation channel subfamily C member 5	True	False	False	False	False
K04969	KEGG	TRPC6; transient receptor potential cation channel subfamily C member 6	True	False	False	False	False
K04970	KEGG	TRPC7; transient receptor potential cation channel subfamily C member 7	True	False	False	False	False
K04971	KEGG	TRPV2; transient receptor potential cation channel subfamily V member 2	True	False	False	False	False
K04972	KEGG	TRPV3; transient receptor potential cation channel subfamily V member 3	True	False	False	False	False
K04973	KEGG	TRPV4; transient receptor potential cation channel subfamily V member 4	True	False	False	False	False
K04974	KEGG	TRPV5; transient receptor potential cation channel subfamily V member 5	True	False	False	False	False
K04975	KEGG	TRPV6; transient receptor potential cation channel subfamily V member 6	True	False	False	False	False
K04976	KEGG	TRPM1; transient receptor potential cation channel subfamily M member 1	True	False	False	False	False
K04977	KEGG	TRPM2; transient receptor potential cation channel subfamily M member 2 [EC:3.6.1.13]	True	False	False	False	False
K04978	KEGG	TRPM3; transient receptor potential cation channel subfamily M member 3	True	False	False	False	False
K04979	KEGG	TRPM4; transient receptor potential cation channel subfamily M member 4	True	False	False	False	False
K04980	KEGG	TRPM5; transient receptor potential cation channel subfamily M member 5	True	False	False	False	False
K04981	KEGG	TRPM6, CHAK2; transient receptor potential cation channel subfamily M member 6 [EC:2.7.11.1]	True	False	False	False	False
K04982	KEGG	TRPM7, CHAK1; transient receptor potential cation channel subfamily M member 7 [EC:2.7.11.1]	True	False	False	False	False
K04983	KEGG	TRPM8; transient receptor potential cation channel subfamily M member 8	True	False	False	False	False
K04984	KEGG	TRPA1, ANKTM1; transient receptor potential cation channel subfamily A member 1	True	False	False	False	False
K05050	KEGG	CXCR2, IL8RB, CD182; C-X-C chemokine receptor type 2	True	False	False	False	False
K05051	KEGG	TAAR; trace amine associated receptor	True	False	False	False	False
K05052	KEGG	NMUR1; neuromedin U receptor 1	True	False	False	False	False
K05053	KEGG	NMUR2; neuromedin U receptor 2	True	False	False	False	False
K05054	KEGG	MCHR2; melanin-concentrating hormone receptor 2	True	False	False	False	False
K05055	KEGG	IL6R, CD126; interleukin 6 receptor	True	False	False	False	False
K05056	KEGG	IL11RA; interleukin 11 receptor alpha	True	False	False	False	False
K05057	KEGG	OSMR; oncostatin M receptor	True	False	False	False	False
K05058	KEGG	LIFR, CD118; leukemia inhibitory factor receptor	True	False	False	False	False
K05059	KEGG	CNTFR; ciliary neurotrophic factor receptor	True	False	False	False	False
K05061	KEGG	CSF3R, CD114; granulocyte colony-stimulating factor receptor	True	False	False	False	False
K05062	KEGG	LEPR, CD295; leptin receptor	True	False	False	False	False
K05063	KEGG	IL12RB1, CD212; interleukin 12 receptor beta-1	True	False	False	False	False
K05064	KEGG	IL12RB2; interleukin 12 receptor beta-2	True	False	False	False	False
K05065	KEGG	IL23R; interleukin 23 receptor	True	False	False	False	False
K05066	KEGG	CSF2RA, GMCSFR, CD116; granulocyte-macrophage colony-stimulating factor receptor alpha	True	False	False	False	False
K05067	KEGG	IL5RA, CD125; interleukin 5 receptor alpha	True	False	False	False	False
K05068	KEGG	IL2RA, CD25; interleukin 2 receptor alpha	True	False	False	False	False
K05069	KEGG	IL2RB, CD122; interleukin 2 receptor beta	True	False	False	False	False
K05070	KEGG	IL2RG, CD132; interleukin 2 receptor gamma	True	False	False	False	False
K05071	KEGG	IL4R, CD124; interleukin 4 receptor	True	False	False	False	False
K05072	KEGG	IL7R, CD127; interleukin 7 receptor	True	False	False	False	False
