id,db,name
K26654,KEGG,Kyanoviridae DNA polymerase
K22708,KEGG,poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase [EC:2.4.1.355]
K18944,KEGG,Straboviridae sliding clamp loader
K26871,KEGG,Demerecviridae putative replicative DNA helicase
K03582,KEGG,exodeoxyribonuclease V beta subunit [EC:3.1.11.5]
K26881,KEGG,Intestiviridae Dda-like helicase
K23685,KEGG,glycosyltransferase AglI [EC:2.4.1.-]
K26943,KEGG,Autographiviridae portal protein
K26629,KEGG,Ourmiavirus putative RNA-directed RNA polymerase
K26644,KEGG,Hafunaviridae DNA polymerase elongation subunit family B
K00568,KEGG,2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
K04069,KEGG,pyruvate formate lyase activating enzyme [EC:1.97.1.4]
K14571,KEGG,ribosome biogenesis ATPase
K21402,KEGG,2-O-methyltransferase [EC:2.1.1.-]
K07392,KEGG,AAA family ATPase
K26905,KEGG,Mimiviridae putative ATP-dependent RNA helicase
K26518,KEGG,Circovirus replication-associated protein [EC:2.7.7.- 3.1.21.- 3.6.1.-]
K26367,KEGG,Iridoviridae putative DNA polymerase [EC:2.7.7.7]
K22918,KEGG,typhoid toxin secretion A
K26900,KEGG,Mesyanzhinovviridae Dda-like helicase
K06908,KEGG,Bacteriophage tail tube protein
K02844,KEGG,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]"
K25298,KEGG,Enterovirus protein 3CD
K19303,KEGG,murein DD-endopeptidase [EC:3.4.-.-]
K05925,KEGG,mRNA m6A methyltransferase catalytic subunit [EC:2.1.1.348]
K14159,KEGG,ribonuclease HI / DNA polymerase III subunit epsilon [EC:3.1.26.4 2.7.7.7]
K01446,KEGG,peptidoglycan recognition protein
K15546,KEGG,"XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator"
K02320,KEGG,DNA polymerase alpha subunit A [EC:2.7.7.7]
K00713,KEGG,"UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase [EC:2.4.1.-]"
K21363,KEGG,"UDP-Glc:alpha-D-GlcNAc-glucosaminyl-diphosphoundecaprenol beta-1,3-glucosyltransferase [EC:2.4.1.305]"
K18964,KEGG,Herpesviridae DNA polymerase catalytic subunit [EC:2.7.7.7]
K07689,KEGG,"two-component system, NarL family, invasion response regulator UvrY"
K15894,KEGG,"UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]"
K26650,KEGG,Intestiviridae DNA polymerase
K13925,KEGG,plasmin and fibronectin-binding protein A
K05591,KEGG,ATP-dependent RNA helicase DbpA [EC:3.6.4.13]
K26722,KEGG,Suoliviridae DNA polymerase
K26844,KEGG,Ackermannviridae DNA helicase
K26842,KEGG,"Steigviridae/Suoliviridae L,D-carboxypeptidase/transpeptidase"
K18963,KEGG,Baculoviridae DNA polymerase [EC:2.7.7.7]
K07446,KEGG,tRNA (guanine10-N2)-dimethyltransferase [EC:2.1.1.213]
K10026,KEGG,7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
K26980,KEGG,Enterobacteria phage tail fiber assembly protein
K18942,KEGG,Straboviridae DNA polymerase [EC:2.7.7.7]
K03639,KEGG,"GTP 3',8-cyclase [EC:4.1.99.22]"
K20480,KEGG,"HTH-type transcriptional regulator, quorum sensing regulator NprR"
K06882,KEGG,uncharacterized protein
K20547,KEGG,basic endochitinase B [EC:3.2.1.14]
K10808,KEGG,ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1]
K24658,KEGG,"O-antigen biosynthesis alpha-1,2-mannosyltransferase [EC:2.4.1.371 2.4.1.-]"
K26366,KEGG,Ascoviridae DNA polymerase [EC:2.7.7.7]
K03466,KEGG,"DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family"
K18951,KEGG,Straboviridae DNA ligase [EC:6.5.1.1]
K03089,KEGG,RNA polymerase sigma-32 factor
K21531,KEGG,Straboviridae tail sheath protein
K24097,KEGG,peptidoglycan recognition protein SD
K26051,KEGG,ribosome biogenesis protein SPATA5L1 [EC:3.6.4.10]
K04077,KEGG,chaperonin GroEL [EC:5.6.1.7]
K07270,KEGG,"glycosyl transferase, family 25"
K26048,KEGG,Straboviridae/Ackermannviridae/Kyanoviridae exonuclease subunit 1 [EC:3.1.11.-]
K24074,KEGG,peptidoglycan recognition protein LE
K03496,KEGG,chromosome partitioning protein
K26407,KEGG,Poxviridae/Iridoviridae 3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1]
K07692,KEGG,"two-component system, NarL family, response regulator DegU"
K26183,KEGG,naringenin degradation protein FdeJ
K21636,KEGG,ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6]
K24288,KEGG,MMP 1-O-methyltransferase [EC:2.1.1.365]
K16700,KEGG,amylovoran/stewartan biosynthesis glycosyltransferase AmsB/CpsE [EC:2.4.-.-]
K27016,KEGG,Fiersviridae coat protein
K05480,KEGG,ectodysplasin-A
K25197,KEGG,"O-antigen biosynthesis alpha-1,2-mannosyltransferase [EC:2.4.1.380]"
K03924,KEGG,MoxR-like ATPase [EC:3.6.3.-]
K22447,KEGG,archaeal chaperonin
K26712,KEGG,Lake Sinai virus RNA-directed RNA polymerase
K07696,KEGG,"two-component system, NarL family, response regulator NreC"
K03093,KEGG,RNA polymerase sigma-I factor
K26841,KEGG,Microbacterium phage peptidase
K06906,KEGG,phage tail protein
K11320,KEGG,E1A-binding protein p400 [EC:5.6.2.-]
K11624,KEGG,"two-component system, NarL family, response regulator YdfI"
K10777,KEGG,DNA ligase 4 [EC:6.5.1.1]
K01971,KEGG,bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]
K26976,KEGG,Enterobacteria phage tail tip assembly protein I
K09022,KEGG,2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
K19180,KEGG,dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD+) [EC:1.1.1.339]
K00070,KEGG,3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase [EC:1.1.1.145 5.3.3.1]
K15256,KEGG,tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]
K15914,KEGG,"N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase [EC:2.4.1.290]"
K24174,KEGG,N(6)-adenine-specific DNA methyltransferase [EC:2.1.1.72]
K14987,KEGG,"two-component system, LuxR family, response regulator FixJ"
K09809,KEGG,CDP-glycerol glycerophosphotransferase [EC:2.7.8.12]
K00712,KEGG,poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]
K26639,KEGG,Druskaviridae DNA polymerase elongation subunit family B
K03609,KEGG,septum site-determining protein MinD
K13797,KEGG,DNA-directed RNA polymerase subunit beta-beta' [EC:2.7.7.6]
K21313,KEGG,Autographiviridae RNA polymerase [EC:2.7.7.6]
K01972,KEGG,DNA ligase (NAD+) [EC:6.5.1.2]
K06857,KEGG,tungstate transport system ATP-binding protein [EC:7.3.2.6]
K03272,KEGG,D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]
K03469,KEGG,ribonuclease HI [EC:3.1.26.4]
K21525,KEGG,Autographiviridae endonuclease I [EC:3.1.21.2]
K10954,KEGG,zona occludens toxin
K24096,KEGG,peptidoglycan recognition protein SB [EC:3.5.1.28]
K01494,KEGG,dCTP deaminase [EC:3.5.4.13]
K02282,KEGG,pilus assembly protein CpaE
K26868,KEGG,Demerecviridae DNA primase/helicase
K17535,KEGG,serine/threonine-protein kinase TNNI3K [EC:2.7.11.1]
K11062,KEGG,probable enterotoxin D
K12647,KEGG,interferon-induced helicase C domain-containing protein 1 [EC:3.6.4.13]
K13500,KEGG,chondroitin synthase [EC:2.4.1.175 2.4.1.226]
K01338,KEGG,ATP-dependent Lon protease [EC:3.4.21.53]
K26815,KEGG,MMP alpha-(1->4)-mannosyltransferase [EC:2.4.1.393]
K20264,KEGG,"two-component system, NarL family, response regulator FusR"
K07501,KEGG,3'-5' exonuclease
K08955,KEGG,ATP-dependent metalloprotease [EC:3.4.24.-]
K03164,KEGG,DNA topoisomerase II [EC:5.6.2.2]
K26886,KEGG,Chloriridovirus putative helicase
K26660,KEGG,Mesyanzhinovviridae bifunctional DNA primase/polymerase
K26517,KEGG,Panicovirus RNA-directed RNA polymerase [EC:2.7.7.48]
K18534,KEGG,MPBQ/MSBQ methyltransferase [EC:2.1.1.295]
K02849,KEGG,lipopolysaccharide heptosyltransferase III [EC:2.4.99.25]
K07694,KEGG,"two-component system, NarL family, vancomycin resistance associated response regulator VraR"
K24077,KEGG,peptidoglycan-recognition protein LF
K03671,KEGG,thioredoxin
K24075,KEGG,peptidoglycan recognition protein LC
K07782,KEGG,"LuxR family transcriptional regulator, quorum-sensing system regulator SdiA"
K25669,KEGG,"poly(ribitiol-phosphate) beta-1,3-N-acetylglucosaminyltransferase [EC:2.4.1.-]"
K08900,KEGG,mitochondrial chaperone BCS1
K22409,KEGG,N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K18958,KEGG,"WhiB family transcriptional regulator, redox-sensing transcriptional regulator"
K13002,KEGG,glycosyltransferase [EC:2.4.1.-]
K20742,KEGG,gamma-D-glutamyl-L-lysine dipeptidyl-peptidase [EC:3.4.14.13]
K07685,KEGG,"two-component system, NarL family, nitrate/nitrite response regulator NarP"
K01552,KEGG,energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
K01994,KEGG,"LuxR family transcriptional regulator, transcriptional regulator of spore coat protein"
K05967,KEGG,uncharacterized protein
K26945,KEGG,Autographiviridae tail tubular protein Gp12
K26707,KEGG,Schitoviridae RNA polymerase
K07728,KEGG,putative transcriptional regulator
K26765,KEGG,Straboviridae portal protein
K26892,KEGG,Kyanoviridae helicase
K09499,KEGG,T-complex protein 1 subunit eta
K26761,KEGG,Straboviridae prohead core protein protease [EC:3.4.-.-]
K10908,KEGG,"DNA-directed RNA polymerase, mitochondrial [EC:2.7.7.6]"
K03046,KEGG,DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
K14979,KEGG,"two-component system, LuxR family, secretion system response regulator SsrB"
K26975,KEGG,Enterobacteria phage tail tip assembly protein K
K01159,KEGG,crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]
K02843,KEGG,lipopolysaccharide heptosyltransferase II [EC:2.4.99.24]
K02086,KEGG,DNA replication protein
K26525,KEGG,Dianthovirus RNA-directed RNA polymerase [EC:2.7.7.48]
K26632,KEGG,Chaseviridae DNA polymerase
K02068,KEGG,UDP-glucose/iron transport system ATP-binding protein
K07733,KEGG,prophage regulatory protein
K11991,KEGG,tRNA(adenine34) deaminase [EC:3.5.4.33]
K11269,KEGG,chromosome transmission fidelity protein 18
K14572,KEGG,midasin
K23686,KEGG,glycosyltransferase AglE [EC:2.4.1.-]
K03088,KEGG,"RNA polymerase sigma-70 factor, ECF subfamily"
K13338,KEGG,peroxin-1
K21079,KEGG,Straboviridae major head protein
K07688,KEGG,"two-component system, NarL family, response regulator, fimbrial Z protein, FimZ"
K12055,KEGG,chromosome partitioning related protein ParA
K13005,KEGG,"O-antigen biosynthesis alpha-1,3-abequosyltransferase [EC:2.4.1.60]"
K21440,KEGG,ankyrin repeat domain-containing protein 50
K03686,KEGG,molecular chaperone DnaJ
K09530,KEGG,DnaJ homolog subfamily C member 10 [EC:1.8.4.-]
K06952,KEGG,5'-nucleotidase [EC:3.1.3.89]
K07502,KEGG,uncharacterized protein
K05516,KEGG,curved DNA-binding protein
K12944,KEGG,nucleoside triphosphatase [EC:3.6.1.-]
K21140,KEGG,[CysO sulfur-carrier protein]-S-L-cysteine hydrolase [EC:3.13.1.6]
K26927,KEGG,Suoliviridae DNA helicase
K12196,KEGG,vacuolar protein-sorting-associated protein 4
K26914,KEGG,Mimiviridae putative DNA helicase
K03064,KEGG,26S proteasome regulatory subunit T4
K26876,KEGG,Bacillus phage DNA helicase
K23514,KEGG,"RNA polymerase sigma-19 factor, ECF subfamily"
K03530,KEGG,DNA-binding protein HU-beta
K26611,KEGG,Ackermannviridae DNA polymerase
K07095,KEGG,uncharacterized protein
K03732,KEGG,ATP-dependent RNA helicase RhlB [EC:3.6.4.13]
K04562,KEGG,flagellar biosynthesis protein FlhG
K21954,KEGG,FYVE and coiled-coil domain-containing protein 1
K13010,KEGG,perosamine synthetase [EC:2.6.1.102]
K26974,KEGG,Enterobacteria phage tail tip protein L
K13041,KEGG,"two-component system, LuxR family, response regulator TtrR"
K13684,KEGG,putative colanic acid biosynthesis glycosyltransferase WcaC [EC:2.4.-.-]
K06867,KEGG,uncharacterized protein
K11066,KEGG,N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K23557,KEGG,3beta-hydroxysteroid-4beta-carboxylate 3-dehydrogenase (decarboxylating) [EC:1.1.1.417]
K26948,KEGG,Autographiviridae probable scaffold protein Gp13
K06694,KEGG,26S proteasome non-ATPase regulatory subunit 10
K16786,KEGG,energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
K00980,KEGG,glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]
K15736,KEGG,(S)-2-hydroxyglutarate dehydrogenase [EC:1.1.5.13]
K03556,KEGG,"LuxR family transcriptional regulator, maltose regulon positive regulatory protein"
K26861,KEGG,Autographiviridae putative DNA helicase
K10876,KEGG,RAD54-like protein 2 [EC:5.6.2.-]
K22302,KEGG,transcriptional repressor of cell division inhibition gene dicB
K13318,KEGG,dTDP-4-keto-6-deoxy-L-hexose 4-reductase [EC:1.1.1.-]
K09494,KEGG,T-complex protein 1 subunit beta
K07128,KEGG,uncharacterized protein
K18969,KEGG,Bacillus phage DNA polymerase III epsilon subunit
K04984,KEGG,transient receptor potential cation channel subfamily A member 1
K02395,KEGG,peptidoglycan hydrolase FlgJ
K10211,KEGG,"4,4'-diaponeurosporenoate glycosyltransferase [EC:2.4.1.-]"
K21345,KEGG,D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase [EC:2.7.7.70]
K18950,KEGG,Straboviridae ribonuclease H [EC:3.1.26.4]
K21039,KEGG,Escherichia phage integrase [EC:2.7.7.- 3.1.-.-]
K06386,KEGG,stage II sporulation protein Q
K19465,KEGG,mitochondrial genome maintenance exonuclease 1 [EC:3.1.-.-]
K26895,KEGG,Marseillevirus highly derived D5-like helicase-primase
K24698,KEGG,mycofactocin glycosyltransferase
K20444,KEGG,O-antigen biosynthesis protein [EC:2.4.1.-]
K12998,KEGG,glucosyltransferase [EC:2.4.1.-]
K05787,KEGG,DNA-binding protein HU-alpha
K00721,KEGG,dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
K07686,KEGG,"two-component system, NarL family, uhpT operon response regulator UhpA"
K16308,KEGG,citron Rho-interacting kinase [EC:2.7.11.35]
K09527,KEGG,DnaJ homolog subfamily C member 7
K09496,KEGG,T-complex protein 1 subunit delta
K19003,KEGG,"1,2-diacylglycerol 3-beta-glucosyltransferase [EC:2.4.1.336]"
K18098,KEGG,"LuxR family transcriptional regulator, quorum-sensing system regulator BjaR1"
K26944,KEGG,Autographiviridae tail tubular protein Gp11
K00957,KEGG,sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
K12449,KEGG,UDP-apiose/xylose synthase
K03066,KEGG,26S proteasome regulatory subunit T6
K10325,KEGG,ankyrin repeat and SOCS box protein 3
K21473,KEGG,peptidoglycan DL-endopeptidase RipA [EC:3.4.-.-]
K16557,KEGG,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-]
K25907,KEGG,exopolysaccharide biosynthesis glycosyltransferase PssF
K14597,KEGG,chlorobactene glucosyltransferase
K26696,KEGG,Prasinovirus DNA polymerase exonuclease subunit
K13993,KEGG,HSP20 family protein
K12583,KEGG,"phosphatidylinositol alpha 1,6-mannosyltransferase [EC:2.4.1.-]"
K14656,KEGG,FAD synthetase [EC:2.7.7.2]
K20110,KEGG,desampylase [EC:3.4.19.15]
K12646,KEGG,ATP-dependent RNA helicase DDX58 [EC:3.6.4.13]
K03806,KEGG,N-acetyl-anhydromuramoyl-L-alanine amidase [EC:3.5.1.28]
K02450,KEGG,general secretion pathway protein A
K04764,KEGG,integration host factor subunit alpha
K02483,KEGG,"two-component system, OmpR family, response regulator"
K24073,KEGG,RNA polymerase sigma factor CnrH
K18692,KEGG,ATP-dependent RNA helicase CshB [EC:3.6.4.13]
K16381,KEGG,31-O-methyltransferase
K12152,KEGG,phosphatase NudJ [EC:3.6.1.-]
K15497,KEGG,molybdate/tungstate transport system ATP-binding protein [EC:7.3.2.5 7.3.2.6]
K25268,KEGG,Poxviridae DNA polymerase [EC:2.7.7.7 3.1.11.-]
K06167,KEGG,"phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]"
K13583,KEGG,GcrA cell cycle regulator
K09503,KEGG,DnaJ homolog subfamily A member 2
K19779,KEGG,endodeoxyribonuclease RalR [EC:3.1.-.-]
K12823,KEGG,ATP-dependent RNA helicase DDX5/DBP2 [EC:3.6.4.13]
K10645,KEGG,E3 ubiquitin-protein ligase mind-bomb [EC:2.3.2.27]
K03183,KEGG,"demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]"
K05788,KEGG,integration host factor subunit beta
K07648,KEGG,"two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]"
K07097,KEGG,uncharacterized protein
K01516,KEGG,Enterovirus protein 2C [EC:3.6.1.15]
K08320,KEGG,(d)CTP diphosphatase [EC:3.6.1.65]
K13339,KEGG,peroxin-6
K00472,KEGG,prolyl 4-hydroxylase [EC:1.14.11.2]
K03672,KEGG,thioredoxin 2 [EC:1.8.1.8]
K21328,KEGG,"dTDP-4-amino-4,6-dideoxy-D-glucose/dTDP-4-amino-2,4-dideoxy-beta-L-xylose transaminase [EC:2.6.1.33 2.6.1.-]"
K12990,KEGG,rhamnosyltransferase [EC:2.4.1.-]
K26655,KEGG,Marseilleviridae DNA polymerase delta catalytic subunit
K20032,KEGG,palmitoyltransferase ZDHHC13/17 [EC:2.3.1.225]
K16436,KEGG,"dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose/dTDP-2,6-dideoxy-D-kanosamine transaminase [EC:2.6.1.- 2.6.1.106]"
K07693,KEGG,"two-component system, NarL family, response regulator DesR"
K02074,KEGG,zinc/manganese transport system ATP-binding protein
K20877,KEGG,serine/threonine-protein kinase Nek8 [EC:2.7.11.1]
K16564,KEGG,succinoglycan biosynthesis protein ExoU [EC:2.4.-.-]
K05637,KEGG,"laminin, alpha 1/2"
K08306,KEGG,membrane-bound lytic murein transglycosylase C [EC:4.2.2.-]
K16016,KEGG,3-amino-5-hydroxybenzoate synthase [EC:4.2.1.144 2.6.1.-]
K22530,KEGG,ATPase family AAA domain-containing protein 1 [EC:3.6.1.-]
K24040,KEGG,energy-coupling factor transport system permease/ATP-binding protein [EC:7.-.-.-]
K09510,KEGG,DnaJ homolog subfamily B member 4
K13587,KEGG,"two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]"
K09536,KEGG,DnaJ homolog subfamily C member 16
K20361,KEGG,intracellular protein transport protein USO1
K17867,KEGG,diphthamide biosynthesis protein 4
K00967,KEGG,ethanolamine-phosphate cytidylyltransferase [EC:2.7.7.14]
K02350,KEGG,DNA polymerase zeta [EC:2.7.7.7]
K24868,KEGG,heme d1 biosynthesis protein
K02536,KEGG,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
K01737,KEGG,6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
K09493,KEGG,T-complex protein 1 subunit alpha
K20084,KEGG,UDP-N-acetyl-3-dehydro-alpha-D-glucosamine 3-aminotranferase [EC:2.6.1.122]
K03789,KEGG,[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]
K04068,KEGG,anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]
K26754,KEGG,Straboviridae capsid vertex protein
K13582,KEGG,localization factor PodJL
K13017,KEGG,UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC:2.6.1.98]
K06320,KEGG,spore maturation protein CgeB
K08843,KEGG,leucine-rich repeat kinase 1 [EC:2.7.11.1]
K07313,KEGG,serine/threonine protein phosphatase 1 [EC:3.1.3.16]
K09517,KEGG,DnaJ homolog subfamily B member 11
K03063,KEGG,26S proteasome regulatory subunit T3
K19715,KEGG,"8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase [EC:2.6.1.109]"
K16808,KEGG,nuclear mitotic apparatus protein 1
K15502,KEGG,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A
K25958,KEGG,stewartan biosynthesis galactosyltransferase CpsF
K15503,KEGG,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B
K07767,KEGG,katanin p60 ATPase-containing subunit A1 [EC:5.6.1.1]
K15895,KEGG,"UDP-4-amino-4,6-dideoxy-L-N-acetyl-beta-L-altrosamine transaminase [EC:2.6.1.92]"
K02240,KEGG,competence protein ComFA
K05801,KEGG,DnaJ like chaperone protein
K13527,KEGG,proteasome-associated ATPase
K20534,KEGG,polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]
K26885,KEGG,Ranavirus helicase
K23144,KEGG,UDP-N-acetylglucosamine diphosphorylase / glucose-1-phosphate thymidylyltransferase / UDP-N-acetylgalactosamine diphosphorylase / glucosamine-1-phosphate N-acetyltransferase / galactosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.7.7.24 2.7.7.83 2.3.1.157 2.3.1.276]
K03061,KEGG,26S proteasome regulatory subunit T1
K07679,KEGG,"two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]"
K04771,KEGG,serine protease Do [EC:3.4.21.107]
K20096,KEGG,ATP-dependent RNA helicase DDX28 [EC:3.6.4.13]
K09502,KEGG,DnaJ homolog subfamily A member 1
K09511,KEGG,DnaJ homolog subfamily B member 5
K06027,KEGG,vesicle-fusing ATPase [EC:3.6.4.6]
K06920,KEGG,7-cyano-7-deazaguanine synthase [EC:6.3.4.20]
K26449,KEGG,Alphabaculovirus putative polynucleotide kinase / polynucleotide phosphatase / RNA ligase [EC:2.7.1.78 3.1.3.32 6.5.1.3]
K09507,KEGG,DnaJ homolog subfamily B member 1
K07806,KEGG,UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase [EC:2.6.1.87]
K02013,KEGG,iron complex transport system ATP-binding protein [EC:7.2.2.-]
K01495,KEGG,GTP cyclohydrolase IA [EC:3.5.4.16]
K09820,KEGG,manganese/iron transport system ATP-binding protein
K09515,KEGG,DnaJ homolog subfamily B member 9
K23987,KEGG,"dTDP-4-dehydrorhamnose 3,5-epimerase/reductase [EC:5.1.3.13 1.1.1.133]"
K09495,KEGG,T-complex protein 1 subunit gamma
K00598,KEGG,trans-aconitate 2-methyltransferase [EC:2.1.1.144]
K18655,KEGG,ATP-dependent RNA helicase DDX19/DBP5 [EC:3.6.4.13]
K09512,KEGG,DnaJ homolog subfamily B member 6
K26973,KEGG,Enterobacteria phage tail tip protein M
K12283,KEGG,MSHA biogenesis protein MshM
K16554,KEGG,polysaccharide biosynthesis transport protein [EC:2.7.10.3]
K07658,KEGG,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP"
K21530,KEGG,Straboviridae baseplate wedge protein
K16289,KEGG,ankyrin repeat and protein kinase domain-containing protein 1 [EC:2.7.11.1]
K02805,KEGG,"dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]"
K03062,KEGG,26S proteasome regulatory subunit T2
K13547,KEGG,"L-glutamine:2-deoxy-scyllo-inosose/3-amino-2,3-dideoxy-scyllo-inosose aminotransferase [EC:2.6.1.100 2.6.1.101]"
K01165,KEGG,ribonuclease L
K13308,KEGG,"dTDP-4-amino-4,6-dideoxy-D-glucose transaminase [EC:2.6.1.33]"
